"GEO_ID","NAME","B19113_001E","B19113_001M","B19113_001MA","B19113_001EA",
"0500000US13125","Glascock County, Georgia","67793","7734","null","null",
"0500000US13127","Glynn County, Georgia","72303","4557","null","null",
"0500000US13129","Gordon County, Georgia","56784","2813","null","null",
"0500000US13131","Grady County, Georgia","58000","5419","null","null",
"0500000US13133","Greene County, Georgia","77952","7079","null","null",
"0500000US13135","Gwinnett County, Georgia","82919","1552","null","null",
"0500000US13137","Habersham County, Georgia","66551","3309","null","null",
"0500000US13139","Hall County, Georgia","74139","2871","null","null",
"0500000US13141","Hancock County, Georgia","47500","13033","null","null",
"0500000US13143","Haralson County, Georgia","64440","3961","null","null",
"0500000US13145","Harris County, Georgia","91771","9164","null","null",
"0500000US13147","Hart County, Georgia","62817","4628","null","null",
"0500000US13149","Heard County, Georgia","63277","4664","null","null",
"0500000US13151","Henry County, Georgia","80348","2029","null","null",
"0500000US13153","Houston County, Georgia","80005","3910","null","null",
"0500000US13155","Irwin County, Georgia","58538","6095","null","null",
"0500000US13157","Jackson County, Georgia","77765","3516","null","null",
"0500000US13159","Jasper County, Georgia","57161","5816","null","null",
"0500000US13161","Jeff Davis County, Georgia","42943","8094","null","null",
"0500000US13163","Jefferson County, Georgia","50587","6788","null","null",
"0500000US13165","Jenkins County, Georgia","39241","13281","null","null",
"0500000US13167","Johnson County, Georgia","51314","2615","null","null",
"0500000US13169","Jones County, Georgia","74759","7044","null","null",
"0500000US13171","Lamar County, Georgia","66003","6558","null","null",
"0500000US13173","Lanier County, Georgia","50942","7410","null","null",
"0500000US13175","Laurens County, Georgia","48960","4634","null","null",
"0500000US13177","Lee County, Georgia","79034","5808","null","null",
"0500000US13179","Liberty County, Georgia","54347","2584","null","null",
"0500000US13181","Lincoln County, Georgia","54112","7962","null","null",
"0500000US13183","Long County, Georgia","58555","4814","null","null",
"0500000US13185","Lowndes County, Georgia","61235","2969","null","null",
"0500000US13187","Lumpkin County, Georgia","67216","6134","null","null",
"0500000US13189","McDuffie County, Georgia","51244","3057","null","null",
"0500000US13191","McIntosh County, Georgia","73152","7750","null","null",
"0500000US13193","Macon County, Georgia","46380","4337","null","null",
"0500000US13195","Madison County, Georgia","63665","4410","null","null",
"0500000US13197","Marion County, Georgia","57941","3514","null","null",
"0500000US13199","Meriwether County, Georgia","53692","3505","null","null",
"0500000US13201","Miller County, Georgia","59435","6665","null","null",
"0500000US13205","Mitchell County, Georgia","42044","6680","null","null",
"0500000US13207","Monroe County, Georgia","81966","11766","null","null",
"0500000US13209","Montgomery County, Georgia","55663","8244","null","null",
"0500000US13211","Morgan County, Georgia","81467","3581","null","null",
"0500000US13213","Murray County, Georgia","57577","4063","null","null",
"0500000US13215","Muscogee County, Georgia","63709","3197","null","null",
"0500000US13217","Newton County, Georgia","63856","3747","null","null",
"0500000US13219","Oconee County, Georgia","111409","6099","null","null",
"0500000US13221","Oglethorpe County, Georgia","66583","6354","null","null",
"0500000US13223","Paulding County, Georgia","78601","4043","null","null",
"0500000US13225","Peach County, Georgia","61557","5098","null","null",
"0500000US13227","Pickens County, Georgia","78995","3347","null","null",
"0500000US13229","Pierce County, Georgia","55466","6120","null","null",
"0500000US13231","Pike County, Georgia","84028","5931","null","null",
"0500000US13233","Polk County, Georgia","57827","4321","null","null",
"0500000US13235","Pulaski County, Georgia","63529","4945","null","null",
"0500000US13237","Putnam County, Georgia","63054","6109","null","null",
"0500000US13239","Quitman County, Georgia","52786","12952","null","null",
"0500000US13241","Rabun County, Georgia","56649","5452","null","null",
"0500000US13243","Randolph County, Georgia","35154","2921","null","null",
"0500000US13245","Richmond County, Georgia","53033","1969","null","null",
"0500000US13247","Rockdale County, Georgia","70557","3638","null","null",
"0500000US13249","Schley County, Georgia","56964","12436","null","null",
"0500000US13251","Screven County, Georgia","58042","8110","null","null",
"0500000US13253","Seminole County, Georgia","44023","9414","null","null",
"0500000US13255","Spalding County, Georgia","58486","3348","null","null",
"0500000US13257","Stephens County, Georgia","63400","3661","null","null",
"0500000US13259","Stewart County, Georgia","39589","4132","null","null",
"0500000US13261","Sumter County, Georgia","53930","8564","null","null",
"0500000US13263","Talbot County, Georgia","48168","4556","null","null",
"0500000US13265","Taliaferro County, Georgia","36071","15271","null","null",
"0500000US13267","Tattnall County, Georgia","55145","3615","null","null",
"0500000US13269","Taylor County, Georgia","37474","12944","null","null",
"0500000US13271","Telfair County, Georgia","41836","9107","null","null",
"0500000US13273","Terrell County, Georgia","40352","7154","null","null",
"0500000US13275","Thomas County, Georgia","60467","5307","null","null",
"0500000US13277","Tift County, Georgia","54928","3725","null","null",
"0500000US13279","Toombs County, Georgia","54474","11546","null","null",
"0500000US13281","Towns County, Georgia","58218","5467","null","null",
"0500000US13283","Treutlen County, Georgia","53795","11175","null","null",
"0500000US13285","Troup County, Georgia","59610","2367","null","null",
"0500000US13287","Turner County, Georgia","44199","6424","null","null",
"0500000US13289","Twiggs County, Georgia","58289","12552","null","null",
"0500000US13291","Union County, Georgia","64226","3922","null","null",
"0500000US13293","Upson County, Georgia","54660","6652","null","null",
"0500000US13295","Walker County, Georgia","59482","4265","null","null",
"0500000US13297","Walton County, Georgia","75665","2471","null","null",
"0500000US13299","Ware County, Georgia","47336","5277","null","null",
"0500000US13301","Warren County, Georgia","44058","6381","null","null",
"0500000US13303","Washington County, Georgia","47507","6132","null","null",
"0500000US13305","Wayne County, Georgia","56589","4109","null","null",
"0500000US13307","Webster County, Georgia","49750","30514","null","null",
"0500000US13309","Wheeler County, Georgia","47632","16913","null","null",
"0500000US13311","White County, Georgia","70225","9531","null","null",
"0500000US13313","Whitfield County, Georgia","58428","2951","null","null",
"0500000US13315","Wilcox County, Georgia","52798","5342","null","null",
"0500000US13317","Wilkes County, Georgia","55215","4483","null","null",
"0500000US13319","Wilkinson County, Georgia","52500","7115","null","null",
"0500000US13321","Worth County, Georgia","56688","4180","null","null",
"0500000US15001","Hawaii County, Hawaii","77500","2357","null","null",
"0500000US15003","Honolulu County, Hawaii","103845","1389","null","null",
"0500000US15005","Kalawao County, Hawaii","76274","42","null","null",
"0500000US15007","Kauai County, Hawaii","93873","2765","null","null",
"0500000US15009","Maui County, Hawaii","92627","4156","null","null",
"0500000US16001","Ada County, Idaho","86217","2358","null","null",
"0500000US16003","Adams County, Idaho","59600","9298","null","null",
"0500000US16005","Bannock County, Idaho","66708","2942","null","null",
"0500000US16007","Bear Lake County, Idaho","68750","7657","null","null",
"0500000US16009","Benewah County, Idaho","54869","4634","null","null",
"0500000US16011","Bingham County, Idaho","67562","2672","null","null",
"0500000US16013","Blaine County, Idaho","76075","5179","null","null",
"0500000US16015","Boise County, Idaho","65795","6184","null","null",
"0500000US16017","Bonner County, Idaho","64568","3694","null","null",
"0500000US16019","Bonneville County, Idaho","74291","2589","null","null",
"0500000US16021","Boundary County, Idaho","57634","9477","null","null",
"0500000US16023","Butte County, Idaho","55625","15632","null","null",
"0500000US16025","Camas County, Idaho","62656","28079","null","null",
"0500000US16027","Canyon County, Idaho","65894","2316","null","null",
"0500000US16029","Caribou County, Idaho","65871","4614","null","null",
"0500000US16031","Cassia County, Idaho","60977","2863","null","null",
"0500000US16033","Clark County, Idaho","52917","8736","null","null",
"0500000US16035","Clearwater County, Idaho","65095","4468","null","null",
"0500000US16037","Custer County, Idaho","60392","8725","null","null",
"0500000US16039","Elmore County, Idaho","55109","5957","null","null",
"0500000US16041","Franklin County, Idaho","70738","7702","null","null",
"0500000US16043","Fremont County, Idaho","63724","3460","null","null",
"0500000US16045","Gem County, Idaho","62252","5774","null","null",
"0500000US16047","Gooding County, Idaho","60914","8338","null","null",
"0500000US16049","Idaho County, Idaho","54330","6186","null","null",
"0500000US16051","Jefferson County, Idaho","73077","6403","null","null",
"0500000US16053","Jerome County, Idaho","61125","2329","null","null",
"0500000US16055","Kootenai County, Idaho","72376","2589","null","null",
"0500000US16057","Latah County, Idaho","74885","4264","null","null",
"0500000US16059","Lemhi County, Idaho","58339","7512","null","null",
"0500000US16061","Lewis County, Idaho","58529","6331","null","null",
"0500000US16063","Lincoln County, Idaho","57005","5436","null","null",
"0500000US16065","Madison County, Idaho","49775","2864","null","null",
"0500000US16067","Minidoka County, Idaho","58505","2756","null","null",
"0500000US16069","Nez Perce County, Idaho","75998","3277","null","null",
"0500000US16071","Oneida County, Idaho","64145","6474","null","null",
"0500000US16073","Owyhee County, Idaho","55729","5657","null","null",
"0500000US16075","Payette County, Idaho","64932","4349","null","null",
"0500000US16077","Power County, Idaho","61833","5808","null","null",
"0500000US16079","Shoshone County, Idaho","54170","3177","null","null",
"0500000US16081","Teton County, Idaho","80966","17760","null","null",
"0500000US16083","Twin Falls County, Idaho","62773","2988","null","null",
"0500000US16085","Valley County, Idaho","67348","8841","null","null",
"0500000US16087","Washington County, Idaho","53225","5586","null","null",
"0500000US17001","Adams County, Illinois","72091","3156","null","null",
"0500000US17003","Alexander County, Illinois","45591","2731","null","null",
"0500000US17005","Bond County, Illinois","69917","6228","null","null",
"0500000US17007","Boone County, Illinois","84450","5585","null","null",
"0500000US17009","Brown County, Illinois","80281","4825","null","null",
"0500000US17011","Bureau County, Illinois","69987","3072","null","null",
"0500000US17013","Calhoun County, Illinois","85500","20156","null","null",
